,date,track_id,mix_id,mix_name,track_type_id,track_title,bodypump_release_number,Duration,song_duration_sec,total_reps,total_reps_pulses,sec_per_rep,total_intensity,sec_per_rep_normalized,total_intensity_modulated,difficulty,enjoyment,workout_date_id,training_datetime,cardio_load,maximum_heart_rate,song_duration_sec_impute,total_reps_impute,total_reps_pulses_impute,sec_per_rep_impute,total_intensity_impute,sec_per_rep_normalized_impute,total_intensity_modulated_impute
239,2024-05-21,9301,031,Mix 31 cover,01,BREAK FREE,,,,,,,,,,3,4,2024-05-21_1,2024-05-21 20:10:40.981,44.6214,149.0,97.27160493827161,97.27160493827161,0.4444444444444444,0.9517947823753575,5991.053116275056,0.9517947823753575,5991.053116275056
240,2024-05-21,11602,031,Mix 31 cover,02,THE SQUAT SONG,116,5:12,312.0,125.0,60.0,2.496,7110.0,0.847660240189911,8387.79461734228,6,5,2024-05-21_1,2024-05-21 20:10:40.981,44.6214,149.0,312.0,125.0,60.0,2.496,7110.0,0.847660240189911,8387.79461734228
241,2024-05-21,9403,031,Mix 31 cover,03,BURNIN' UP,94,5:34,334.0,114.0,80.0,2.9298245614035086,5860.0,1.0746824904236671,5452.773309528696,7,5,2024-05-21_1,2024-05-21 20:10:40.981,44.6214,149.0,334.0,114.0,80.0,2.9298245614035086,5860.0,1.0746824904236671,5452.773309528696
242,2024-05-21,10404,031,Mix 31 cover,04,AIN'T GIVING UP (WIDE AWAKE REMIX),,,,,,,,,,7,4,2024-05-21_1,2024-05-21 20:10:40.981,44.6214,149.0,97.54761904761905,97.54761904761905,4.0,0.9806588207991966,4662.105516687178,0.9806588207991966,4662.105516687178
243,2024-05-21,10905,031,Mix 31 cover,05,I LIKE IT,109,5:08,308.0,144.0,90.0,2.138888888888889,8900.0,0.7881220555241264,11292.667090862233,7,4,2024-05-21_1,2024-05-21 20:10:40.981,44.6214,149.0,308.0,144.0,90.0,2.138888888888889,8900.0,0.7881220555241264,11292.667090862233
244,2024-05-21,8506,031,Mix 31 cover,06,BLOW ME (ON LAST KISS),,,,,,,,,,8,3,2024-05-21_1,2024-05-21 20:10:40.981,44.6214,149.0,93.16438356164383,93.16438356164383,44.52054794520548,1.020071571826141,6990.2007336657225,1.020071571826141,6990.2007336657225
245,2024-05-21,9908,031,Mix 31 cover,08,OLD SKOOL,99,5:30,330.0,111.0,0.0,2.972972972972973,6725.0,0.9160325194045557,7341.442424305439,7,3,2024-05-21_1,2024-05-21 20:10:40.981,44.6214,149.0,330.0,111.0,0.0,2.972972972972973,6725.0,0.9160325194045557,7341.442424305439
246,2024-05-21,11709,031,Mix 31 cover,09,LEVITATING,117,3:28,208.0,86.0,18.0,2.4186046511627906,2070.0,0.594357792651964,3482.750669026935,5,5,2024-05-21_1,2024-05-21 20:10:40.981,44.6214,149.0,208.0,86.0,18.0,2.4186046511627906,2070.0,0.594357792651964,3482.750669026935
247,2024-05-25,9301,032,Mix 32 10am,01,BREAK FREE,,,,,,,,,,3,4,2024-05-25_1,2024-05-25 10:03:57.679,58.4309,158.0,97.27160493827161,97.27160493827161,0.4444444444444444,0.9517947823753575,5991.053116275056,0.9517947823753575,5991.053116275056
248,2024-05-25,11602,032,Mix 32 10am,02,THE SQUAT SONG,116,5:12,312.0,125.0,60.0,2.496,7110.0,0.847660240189911,8387.79461734228,6,5,2024-05-25_1,2024-05-25 10:03:57.679,58.4309,158.0,312.0,125.0,60.0,2.496,7110.0,0.847660240189911,8387.79461734228
249,2024-05-25,11203,032,Mix 32 10am,03,KILLER QUEEN,,,,,,,,,,5,4,2024-05-25_1,2024-05-25 10:03:57.679,58.4309,158.0,121.0609756097561,121.0609756097561,45.146341463414636,1.0534050779315147,6418.664937211297,1.0534050779315147,6418.664937211297
250,2024-05-25,10404,032,Mix 32 10am,04,AIN'T GIVING UP (WIDE AWAKE REMIX),,,,,,,,,,7,4,2024-05-25_1,2024-05-25 10:03:57.679,58.4309,158.0,97.54761904761905,97.54761904761905,4.0,0.9806588207991966,4662.105516687178,0.9806588207991966,4662.105516687178
251,2024-05-25,9305,032,Mix 32 10am,05,BANG BANG,,,,,,,,,,7,5,2024-05-25_1,2024-05-25 10:03:57.679,58.4309,158.0,121.77027027027027,121.77027027027027,33.83783783783784,1.011089090409027,8612.188287082014,1.011089090409027,8612.188287082014
252,2024-05-25,8506,032,Mix 32 10am,06,BLOW ME (ON LAST KISS),,,,,,,,,,8,3,2024-05-25_1,2024-05-25 10:03:57.679,58.4309,158.0,93.16438356164383,93.16438356164383,44.52054794520548,1.020071571826141,6990.2007336657225,1.020071571826141,6990.2007336657225
253,2024-05-25,9608,032,Mix 32 10am,08,ADDICTED TO A MEMORY,96,6:06,366.0,116.0,0.0,3.1551724137931036,7580.0,0.9721718164401641,7796.975670160809,9,5,2024-05-25_1,2024-05-25 10:03:57.679,58.4309,158.0,366.0,116.0,0.0,3.1551724137931036,7580.0,0.9721718164401641,7796.975670160809
254,2024-05-25,11201,033,Mix 33 6pm,01,SO CLOSE,,,,,,,,,,2,5,2024-05-25_1,2024-05-25 10:03:57.679,58.4309,158.0,97.27160493827161,97.27160493827161,0.4444444444444444,0.9517947823753575,5991.053116275056,0.9517947823753575,5991.053116275056
255,2024-05-25,10402,033,Mix 33 6pm,02,BLACK ROSE,,,,,,,,,,6,4,2024-05-25_1,2024-05-25 10:03:57.679,58.4309,158.0,122.53488372093024,122.53488372093024,33.86046511627907,0.9867396162018026,7474.635216735591,0.9867396162018026,7474.635216735591
256,2024-05-25,9403,033,Mix 33 6pm,03,BURNIN' UP,94,5:34,334.0,114.0,80.0,2.9298245614035086,5860.0,1.0746824904236671,5452.773309528696,7,5,2024-05-25_1,2024-05-25 10:03:57.679,58.4309,158.0,334.0,114.0,80.0,2.9298245614035086,5860.0,1.0746824904236671,5452.773309528696
257,2024-05-25,10604,033,Mix 33 6pm,04,SAY LESS,106,5:39,339.0,114.0,42.0,2.973684210526316,5080.0,0.8112498351198221,6261.942721072703,8,4,2024-05-25_2,2024-05-25 18:02:10.509,71.6536,169.0,339.0,114.0,42.0,2.973684210526316,5080.0,0.8112498351198221,6261.942721072703
258,2024-05-25,10805,033,Mix 33 6pm,05,SAY AMEN (SATURDAY NIGHT),108,5:21,321.0,146.0,0.0,2.1986301369863015,9430.0,0.8101350714852166,11640.034275657303,7,3,2024-05-25_2,2024-05-25 18:02:10.509,71.6536,169.0,321.0,146.0,0.0,2.1986301369863015,9430.0,0.8101350714852166,11640.034275657303
259,2024-05-25,11206,033,Mix 33 6pm,06,DIES IRAE,,,,,,,,,,9,3,2024-05-25_2,2024-05-25 18:02:10.509,71.6536,169.0,93.16438356164383,93.16438356164383,44.52054794520548,1.020071571826141,6990.2007336657225,1.020071571826141,6990.2007336657225
260,2024-05-25,8507,033,Mix 33 6pm,07,SPECTRUM,,,,,,,,,,6,5,2024-05-25_2,2024-05-25 18:02:10.509,71.6536,169.0,134.0,134.0,70.6470588235294,0.9309650549472739,9592.315538294972,0.9309650549472739,9592.315538294972
261,2024-05-25,11709,033,Mix 33 6pm,09,LEVITATING,117,3:28,208.0,86.0,18.0,2.4186046511627906,2070.0,0.594357792651964,3482.750669026935,5,5,2024-05-25_2,2024-05-25 18:02:10.509,71.6536,169.0,208.0,86.0,18.0,2.4186046511627906,2070.0,0.594357792651964,3482.750669026935
262,2024-07-18,10001,034,Mix 34 cover,01,THIS IS WHAT YOU CAME FOR,,,,,,,,,,3,2,2024-07-18_1,2024-07-18 11:44:35.073,70.0676,172.0,97.27160493827161,97.27160493827161,0.4444444444444444,0.9517947823753575,5991.053116275056,0.9517947823753575,5991.053116275056
263,2024-07-18,10502,034,Mix 34 cover,02,DO OR DIE,105,5:40,340.0,94.0,0.0,3.617021276595745,5140.0,1.2283674375365254,4184.415707329561,5,2,2024-07-18_1,2024-07-18 11:44:35.073,70.0676,172.0,340.0,94.0,0.0,3.617021276595745,5140.0,1.2283674375365254,4184.415707329561
264,2024-07-18,12703,034,Mix 34 cover,03,GOKU,127,5:23,323.0,129.0,42.0,2.503875968992248,6365.0,0.9184412259754973,6930.220268846914,6,3,2024-07-18_1,2024-07-18 11:44:35.073,70.0676,172.0,323.0,129.0,42.0,2.503875968992248,6365.0,0.9184412259754973,6930.220268846914
265,2024-07-18,10704,034,Mix 34 cover,04,BOOM,107,5:38,338.0,104.0,0.0,3.25,3690.0,0.8866314569672391,4161.819401966408,5,5,2024-07-18_1,2024-07-18 11:44:35.073,70.0676,172.0,338.0,104.0,0.0,3.25,3690.0,0.8866314569672391,4161.819401966408
266,2024-07-18,10805,034,Mix 34 cover,05,SAY AMEN (SATURDAY NIGHT),108,5:21,321.0,146.0,0.0,2.1986301369863015,9430.0,0.8101350714852166,11640.034275657303,7,3,2024-07-18_1,2024-07-18 11:44:35.073,70.0676,172.0,321.0,146.0,0.0,2.1986301369863015,9430.0,0.8101350714852166,11640.034275657303
267,2024-07-18,10006,034,Mix 34 cover,06,WHO'S WITH ME,,,,,,,,,,6,4,2024-07-18_1,2024-07-18 11:44:35.073,70.0676,172.0,93.16438356164383,93.16438356164383,44.52054794520548,1.020071571826141,6990.2007336657225,1.020071571826141,6990.2007336657225
268,2024-07-18,9807,034,Mix 34 cover,07,MEMORIES,98,5:28,328.0,192.0,56.0,1.7083333333333333,11180.0,0.5914632153508347,18902.274410029753,7,4,2024-07-18_1,2024-07-18 11:44:35.073,70.0676,172.0,328.0,192.0,56.0,1.7083333333333333,11180.0,0.5914632153508347,18902.274410029753
269,2024-07-18,10508,034,Mix 34 cover,08,LEAN BACK,105,4:49,289.0,51.0,20.0,5.666666666666667,3065.0,1.7460134991074716,1755.4274360231286,8,5,2024-07-18_1,2024-07-18 11:44:35.073,70.0676,172.0,289.0,51.0,20.0,5.666666666666667,3065.0,1.7460134991074716,1755.4274360231286
270,2024-07-18,10609,034,Mix 34 cover,09,REVENGE,106,3:50,230.0,64.0,30.0,3.59375,985.0,0.8831428139014309,1115.3348977031224,4,4,2024-07-18_1,2024-07-18 11:44:35.073,70.0676,172.0,230.0,64.0,30.0,3.59375,985.0,0.8831428139014309,1115.3348977031224
271,2024-07-20,10701,035,Mix 35 10am,01,LULLABY,107,5:13,313.0,82.0,0.0,3.817073170731707,4090.0,1.0699200712360781,3822.715462543688,2,2,2024-07-20_1,2024-07-20 10:02:06.428,84.2452,181.0,313.0,82.0,0.0,3.817073170731707,4090.0,1.0699200712360781,3822.715462543688
272,2024-07-20,10802,035,Mix 35 10am,02,PUMP IT UP,108,5:43,343.0,86.0,12.0,3.988372093023256,4680.0,1.3544809480524163,3455.1981013312056,6,3,2024-07-20_1,2024-07-20 10:02:06.428,84.2452,181.0,343.0,86.0,12.0,3.988372093023256,4680.0,1.3544809480524163,3455.1981013312056
273,2024-07-20,11603,035,Mix 35 10am,03,WHOPPA,116,5:12,312.0,87.0,16.0,3.586206896551724,4200.0,1.3154486481997727,3192.8270295825037,4,3,2024-07-20_1,2024-07-20 10:02:06.428,84.2452,181.0,312.0,87.0,16.0,3.586206896551724,4200.0,1.3154486481997727,3192.8270295825037
274,2024-07-20,10004,035,Mix 35 10am,04,CREATION,,,,,,,,,,6,3,2024-07-20_1,2024-07-20 10:02:06.428,84.2452,181.0,97.54761904761905,97.54761904761905,4.0,0.9806588207991966,4662.105516687178,0.9806588207991966,4662.105516687178
275,2024-07-20,9405,035,Mix 35 10am,05,LIPS ARE MOVIN',94,4:42,282.0,129.0,0.0,2.186046511627907,8750.0,0.8054983497111579,10862.840380911575,6,3,2024-07-20_1,2024-07-20 10:02:06.428,84.2452,181.0,282.0,129.0,0.0,2.186046511627907,8750.0,0.8054983497111579,10862.840380911575
276,2024-07-20,9606,035,Mix 35 10am,06,WOBBLE,96,4:30,270.0,147.0,97.0,1.836734693877551,8335.0,0.5397726075261783,15441.687636206629,6,4,2024-07-20_1,2024-07-20 10:02:06.428,84.2452,181.0,270.0,147.0,97.0,1.836734693877551,8335.0,0.5397726075261783,15441.687636206629
277,2024-07-20,9307,035,Mix 35 10am,07,1941,,,,,,,,,,8,4,2024-07-20_1,2024-07-20 10:02:06.428,84.2452,181.0,134.0,134.0,70.6470588235294,0.9309650549472739,9592.315538294972,0.9309650549472739,9592.315538294972
278,2024-07-20,10009,035,Mix 35 10am,09,WHEREVER I GO,,,,,,,,,,2,3,2024-07-20_1,2024-07-20 10:02:06.428,84.2452,181.0,65.7948717948718,65.7948717948718,21.94871794871795,0.9408623179346364,1758.6626856709008,0.9408623179346364,1758.6626856709008
279,2024-07-22,10801,036,Mix 36 8pm,01,PANIC ROOM,108,5:33,333.0,79.0,0.0,4.215189873417722,3435.0,1.181511605337176,2907.292644848572,2,2,2024-07-22_1,2024-07-22 20:00:32.241,67.0136,163.0,333.0,79.0,0.0,4.215189873417722,3435.0,1.181511605337176,2907.292644848572
280,2024-07-22,12402,036,Mix 36 8pm,02,WE'VE GOT US,124,5:40,340.0,136.0,0.0,2.5,7640.0,0.8490186700620103,8998.624258100228,8,2,2024-07-22_1,2024-07-22 20:00:32.241,67.0136,163.0,340.0,136.0,0.0,2.5,7640.0,0.8490186700620103,8998.624258100228
281,2024-07-22,10203,036,Mix 36 8pm,03,SWEET LOVIN',,,,,,,,,,6,4,2024-07-22_1,2024-07-22 20:00:32.241,67.0136,163.0,121.0609756097561,121.0609756097561,45.146341463414636,1.0534050779315147,6418.664937211297,1.0534050779315147,6418.664937211297
282,2024-07-22,11604,036,Mix 36 8pm,04,LACRIMOSA,116,5:27,327.0,117.0,0.0,2.7948717948717947,6930.0,0.7624680773919452,9088.905103679044,5,3,2024-07-22_1,2024-07-22 20:00:32.241,67.0136,163.0,327.0,117.0,0.0,2.7948717948717947,6930.0,0.7624680773919452,9088.905103679044
283,2024-07-22,10305,036,Mix 36 8pm,05,COME GET IT BAE,,,,,,,,,,6,3,2024-07-22_1,2024-07-22 20:00:32.241,67.0136,163.0,121.77027027027027,121.77027027027027,33.83783783783784,1.011089090409027,8612.188287082014,1.011089090409027,8612.188287082014
284,2024-07-22,11606,036,Mix 36 8pm,06,AS GOOD AS IT GETS,116,4:45,285.0,99.0,60.0,2.878787878787879,5600.0,0.8460072350284039,6619.328734005431,3,2,2024-07-22_1,2024-07-22 20:00:32.241,67.0136,163.0,285.0,99.0,60.0,2.878787878787879,5600.0,0.8460072350284039,6619.328734005431
285,2024-07-22,10808,036,Mix 36 8pm,08,BOOMSHAKALAK,108,5:40,340.0,86.0,12.0,3.953488372093023,5210.0,1.2181489528656777,4276.981060274731,7,4,2024-07-22_1,2024-07-22 20:00:32.241,67.0136,163.0,340.0,86.0,12.0,3.953488372093023,5210.0,1.2181489528656777,4276.981060274731
286,2024-07-22,10009,036,Mix 36 8pm,09,WHEREVER I GO,,,,,,,,,,2,3,2024-07-22_1,2024-07-22 20:00:32.241,67.0136,163.0,65.7948717948718,65.7948717948718,21.94871794871795,0.9408623179346364,1758.6626856709008,0.9408623179346364,1758.6626856709008
287,2024-07-25,12401,037,Mix 37 cover,01,DRIVE AWAY,124,5:13,313.0,77.0,0.0,4.064935064935065,3715.0,1.139395400537122,3260.501137926933,2,5,2024-07-25_1,2024-07-25 20:01:11.244,76.1647,168.0,313.0,77.0,0.0,4.064935064935065,3715.0,1.139395400537122,3260.501137926933
288,2024-07-25,12402,037,Mix 37 cover,02,WE'VE GOT US,124,5:40,340.0,136.0,0.0,2.5,7640.0,0.8490186700620103,8998.624258100228,8,2,2024-07-25_1,2024-07-25 20:01:11.244,76.1647,168.0,340.0,136.0,0.0,2.5,7640.0,0.8490186700620103,8998.624258100228
289,2024-07-25,12403,037,Mix 37 cover,03,LONELY BOY,124,4:53,293.0,102.0,0.0,2.872549019607843,4790.0,1.053673375165297,4546.000793887916,7,3,2024-07-25_1,2024-07-25 20:01:11.244,76.1647,168.0,293.0,102.0,0.0,2.872549019607843,4790.0,1.053673375165297,4546.000793887916
290,2024-07-25,12404,037,Mix 37 cover,04,WON'T MAKE A SOUND,124,6:27,387.0,104.0,0.0,3.7211538461538463,4180.0,1.0151667865275784,4117.5499981612575,6,3,2024-07-25_1,2024-07-25 20:01:11.244,76.1647,168.0,387.0,104.0,0.0,3.7211538461538463,4180.0,1.0151667865275784,4117.5499981612575
291,2024-07-25,12405,037,Mix 37 cover,05,2 BE LOVED (AM I READY),124,5:17,317.0,148.0,0.0,2.141891891891892,9480.0,0.7892285799966068,12011.729225569554,7,3,2024-07-25_1,2024-07-25 20:01:11.244,76.1647,168.0,317.0,148.0,0.0,2.141891891891892,9480.0,0.7892285799966068,12011.729225569554
292,2024-07-25,12406,037,Mix 37 cover,06,FANCY (GTA REMIX),124,4:17,257.0,91.0,48.0,2.8241758241758244,5975.0,0.8299580520851236,7199.159023746879,6,3,2024-07-25_1,2024-07-25 20:01:11.244,76.1647,168.0,257.0,91.0,48.0,2.8241758241758244,5975.0,0.8299580520851236,7199.159023746879
293,2024-07-25,12407,037,Mix 37 cover,07,VOODOO (TIESTO REMIX),124,4:53,293.0,76.0,0.0,3.8552631578947367,4100.0,1.3347783473514343,3071.6710442115896,8,2,2024-07-25_1,2024-07-25 20:01:11.244,76.1647,168.0,293.0,76.0,0.0,3.8552631578947367,4100.0,1.3347783473514343,3071.6710442115896
294,2024-07-25,12408,037,Mix 37 cover,08,HUNNID,124,4:42,282.0,90.0,0.0,3.1333333333333333,6050.0,0.9654427583300136,6266.554850403623,8,1,2024-07-25_1,2024-07-25 20:01:11.244,76.1647,168.0,282.0,90.0,0.0,3.1333333333333333,6050.0,0.9654427583300136,6266.554850403623
295,2024-07-25,12409,037,Mix 37 cover,09,NOW IS WHEN I NEED YOU,124,5:12,312.0,70.0,0.0,4.457142857142857,1880.0,1.0953165036014765,1716.398861715705,5,5,2024-07-25_1,2024-07-25 20:01:11.244,76.1647,168.0,312.0,70.0,0.0,4.457142857142857,1880.0,1.0953165036014765,1716.398861715705
296,2024-07-27,10201,038,Mix 38 10am,01,USED TO HAVE IT ALL,,,,,,,,,,3,3,2024-07-27_1,2024-07-27 10:02:02.678,68.5113,177.0,97.27160493827161,97.27160493827161,0.4444444444444444,0.9517947823753575,5991.053116275056,0.9517947823753575,5991.053116275056
297,2024-07-27,10602,038,Mix 38 10am,02,I AM HERE,106,5:21,321.0,122.0,48.0,2.6311475409836067,6380.0,0.8935573543931321,7140.000547959271,5,4,2024-07-27_1,2024-07-27 10:02:02.678,68.5113,177.0,321.0,122.0,48.0,2.6311475409836067,6380.0,0.8935573543931321,7140.000547959271
298,2024-07-27,11003,038,Mix 38 10am,03,HEADS UP,,,,,,,,,,5,3,2024-07-27_1,2024-07-27 10:02:02.678,68.5113,177.0,121.0609756097561,121.0609756097561,45.146341463414636,1.0534050779315147,6418.664937211297,1.0534050779315147,6418.664937211297
299,2024-07-27,10704,038,Mix 38 10am,04,BOOM,107,5:38,338.0,104.0,0.0,3.25,3690.0,0.8866314569672391,4161.819401966408,5,5,2024-07-27_1,2024-07-27 10:02:02.678,68.5113,177.0,338.0,104.0,0.0,3.25,3690.0,0.8866314569672391,4161.819401966408
300,2024-07-27,11705,038,Mix 38 10am,05,HOW YOU LIKE THAT,117,4:48,288.0,80.0,0.0,3.6,4340.0,1.3265015376094387,3271.7640175686133,5,4,2024-07-27_1,2024-07-27 10:02:02.678,68.5113,177.0,288.0,80.0,0.0,3.6,4340.0,1.3265015376094387,3271.7640175686133
301,2024-07-27,10206,038,Mix 38 10am,06,ALL THE WAY UP (REMIX),,,,,,,,,,6,5,2024-07-27_1,2024-07-27 10:02:02.678,68.5113,177.0,93.16438356164383,93.16438356164383,44.52054794520548,1.020071571826141,6990.2007336657225,1.020071571826141,6990.2007336657225
302,2024-07-27,10808,038,Mix 38 10am,08,BOOMSHAKALAK,108,5:40,340.0,86.0,12.0,3.953488372093023,5210.0,1.2181489528656777,4276.981060274731,7,4,2024-07-27_1,2024-07-27 10:02:02.678,68.5113,177.0,340.0,86.0,12.0,3.953488372093023,5210.0,1.2181489528656777,4276.981060274731
303,2024-07-27,11609,038,Mix 38 10am,09,KADUNGDUNG,116,2:50,170.0,36.0,0.0,4.722222222222222,660.0,1.1604581902472908,568.7408693796677,2,3,2024-07-27_1,2024-07-27 10:02:02.678,68.5113,177.0,170.0,36.0,0.0,4.722222222222222,660.0,1.1604581902472908,568.7408693796677
304,2024-07-27,12401,039,Mix 39 6pm,01,DRIVE AWAY,124,5:13,313.0,77.0,0.0,4.064935064935065,3715.0,1.139395400537122,3260.501137926933,2,5,2024-07-27_1,2024-07-27 10:02:02.678,68.5113,177.0,313.0,77.0,0.0,4.064935064935065,3715.0,1.139395400537122,3260.501137926933
305,2024-07-27,10802,039,Mix 39 6pm,02,PUMP IT UP,108,5:43,343.0,86.0,12.0,3.988372093023256,4680.0,1.3544809480524163,3455.1981013312056,6,3,2024-07-27_1,2024-07-27 10:02:02.678,68.5113,177.0,343.0,86.0,12.0,3.988372093023256,4680.0,1.3544809480524163,3455.1981013312056
306,2024-07-27,12303,039,Mix 39 6pm,03,CLAP SNAP,123,5:33,333.0,136.0,72.0,2.448529411764706,7480.0,0.8981396772953342,8328.325970995224,5,5,2024-07-27_2,2024-07-27 18:05:18.739,59.1609,162.0,333.0,136.0,72.0,2.448529411764706,7480.0,0.8981396772953342,8328.325970995224
307,2024-07-27,10004,039,Mix 39 6pm,04,CREATION,,,,,,,,,,6,3,2024-07-27_2,2024-07-27 18:05:18.739,59.1609,162.0,97.54761904761905,97.54761904761905,4.0,0.9806588207991966,4662.105516687178,0.9806588207991966,4662.105516687178
308,2024-07-27,10005,039,Mix 39 6pm,05,ME TOO,,,,,,,,,,7,3,2024-07-27_2,2024-07-27 18:05:18.739,59.1609,162.0,121.77027027027027,121.77027027027027,33.83783783783784,1.011089090409027,8612.188287082014,1.011089090409027,8612.188287082014
309,2024-07-27,10006,039,Mix 39 6pm,06,WHO'S WITH ME,,,,,,,,,,6,4,2024-07-27_2,2024-07-27 18:05:18.739,59.1609,162.0,93.16438356164383,93.16438356164383,44.52054794520548,1.020071571826141,6990.2007336657225,1.020071571826141,6990.2007336657225
310,2024-07-27,9307,039,Mix 39 6pm,07,1941,,,,,,,,,,8,4,2024-07-27_2,2024-07-27 18:05:18.739,59.1609,162.0,134.0,134.0,70.6470588235294,0.9309650549472739,9592.315538294972,0.9309650549472739,9592.315538294972
311,2024-07-27,9809,039,Mix 39 6pm,09,MY HOUSE,98,4:08,248.0,50.0,16.0,4.96,960.0,1.2188906732385663,787.601399434209,2,3,2024-07-27_2,2024-07-27 18:05:18.739,59.1609,162.0,248.0,50.0,16.0,4.96,960.0,1.2188906732385663,787.601399434209
312,2024-07-29,10401,040,Mix 40 8pm,01,MORE THAN YOU KNOW,,,,,,,,,,2,5,2024-07-29_1,2024-07-29 20:00:53.962,52.6581,172.0,97.27160493827161,97.27160493827161,0.4444444444444444,0.9517947823753575,5991.053116275056,0.9517947823753575,5991.053116275056
313,2024-07-29,9602,040,Mix 40 8pm,02,BLOW YOUR MIND,96,6:12,372.0,122.0,0.0,3.0491803278688523,6980.0,1.035524410698583,6740.546072971055,6,3,2024-07-29_1,2024-07-29 20:00:53.962,52.6581,172.0,372.0,122.0,0.0,3.0491803278688523,6980.0,1.035524410698583,6740.546072971055
314,2024-07-29,10503,040,Mix 40 8pm,03,THE MAN,105,5:25,325.0,104.0,48.0,3.125,5810.0,1.1462743629144654,5068.594559881594,6,5,2024-07-29_1,2024-07-29 20:00:53.962,52.6581,172.0,325.0,104.0,48.0,3.125,5810.0,1.1462743629144654,5068.594559881594
315,2024-07-29,10504,040,Mix 40 8pm,04,STAY FOR IT,105,6:12,372.0,88.0,0.0,4.2272727272727275,4040.0,1.15324091605529,3503.1708845528938,7,3,2024-07-29_1,2024-07-29 20:00:53.962,52.6581,172.0,372.0,88.0,0.0,4.2272727272727275,4040.0,1.15324091605529,3503.1708845528938
316,2024-07-29,10005,040,Mix 40 8pm,05,ME TOO,,,,,,,,,,7,3,2024-07-29_1,2024-07-29 20:00:53.962,52.6581,172.0,121.77027027027027,121.77027027027027,33.83783783783784,1.011089090409027,8612.188287082014,1.011089090409027,8612.188287082014
317,2024-07-29,9306,040,Mix 40 8pm,06,CENTURIES,,,,,,,,,,7,4,2024-07-29_1,2024-07-29 20:00:53.962,52.6581,172.0,93.16438356164383,93.16438356164383,44.52054794520548,1.020071571826141,6990.2007336657225,1.020071571826141,6990.2007336657225
318,2024-07-29,10007,040,Mix 40 8pm,07,NO MONEY,,,,,,,,,,7,4,2024-07-29_1,2024-07-29 20:00:53.962,52.6581,172.0,134.0,134.0,70.6470588235294,0.9309650549472739,9592.315538294972,0.9309650549472739,9592.315538294972
319,2024-07-29,9809,040,Mix 40 8pm,09,MY HOUSE,98,4:08,248.0,50.0,16.0,4.96,960.0,1.2188906732385663,787.601399434209,2,3,2024-07-29_1,2024-07-29 20:00:53.962,52.6581,172.0,248.0,50.0,16.0,4.96,960.0,1.2188906732385663,787.601399434209
320,2024-08-03,10901,041,Mix 41 10am,01,JACKIE CHAN,109,5:38,338.0,92.0,0.0,3.6739130434782608,4280.0,1.0297924952902882,4156.177112937215,2,4,2024-08-03_1,2024-08-03 10:28:55.896,30.9905,163.0,338.0,92.0,0.0,3.6739130434782608,4280.0,1.0297924952902882,4156.177112937215
321,2024-08-03,10502,041,Mix 41 10am,02,DO OR DIE,105,5:40,340.0,94.0,0.0,3.617021276595745,5140.0,1.2283674375365254,4184.415707329561,5,2,2024-08-03_1,2024-08-03 10:28:55.896,30.9905,163.0,340.0,94.0,0.0,3.617021276595745,5140.0,1.2283674375365254,4184.415707329561
322,2024-08-03,10303,041,Mix 41 10am,03,BELIEVER,,,,,,,,,,6,4,2024-08-03_1,2024-08-03 10:28:55.896,30.9905,163.0,121.0609756097561,121.0609756097561,45.146341463414636,1.0534050779315147,6418.664937211297,1.0534050779315147,6418.664937211297
323,2024-08-03,10504,041,Mix 41 10am,04,STAY FOR IT,105,6:12,372.0,88.0,0.0,4.2272727272727275,4040.0,1.15324091605529,3503.1708845528938,7,3,2024-08-03_1,2024-08-03 10:28:55.896,30.9905,163.0,372.0,88.0,0.0,4.2272727272727275,4040.0,1.15324091605529,3503.1708845528938
324,2024-08-03,10905,041,Mix 41 10am,05,I LIKE IT,109,5:08,308.0,144.0,90.0,2.138888888888889,8900.0,0.7881220555241264,11292.667090862233,7,4,2024-08-03_1,2024-08-03 10:28:55.896,30.9905,163.0,308.0,144.0,90.0,2.138888888888889,8900.0,0.7881220555241264,11292.667090862233
325,2024-08-03,10506,041,Mix 41 10am,06,CHAMPION,105,4:55,295.0,48.0,10.0,6.145833333333333,2775.0,1.8061141300441912,1536.4477547895062,7,3,2024-08-03_1,2024-08-03 10:28:55.896,30.9905,163.0,295.0,48.0,10.0,6.145833333333333,2775.0,1.8061141300441912,1536.4477547895062
326,2024-08-03,12407,041,Mix 41 10am,07,VOODOO (TIESTO REMIX),124,4:53,293.0,76.0,0.0,3.8552631578947367,4100.0,1.3347783473514343,3071.6710442115896,8,2,2024-08-03_1,2024-08-03 10:28:55.896,30.9905,163.0,293.0,76.0,0.0,3.8552631578947367,4100.0,1.3347783473514343,3071.6710442115896
327,2024-08-03,10509,041,Mix 41 10am,09,SWEAT,105,3:09,189.0,56.0,48.0,3.375,1020.0,0.8293862947943873,1229.8250000054168,3,3,2024-08-03_1,2024-08-03 10:28:55.896,30.9905,163.0,189.0,56.0,48.0,3.375,1020.0,0.8293862947943873,1229.8250000054168
328,2024-08-03,10201,042,Mix 42 6pm,01,USED TO HAVE IT ALL,,,,,,,,,,3,3,2024-08-03_1,2024-08-03 10:28:55.896,30.9905,163.0,97.27160493827161,97.27160493827161,0.4444444444444444,0.9517947823753575,5991.053116275056,0.9517947823753575,5991.053116275056
